"","noDA.24","noDA.26","noDA.34","noDA.60","DA.26","DA.34"
"WBGene00020703",496.0408063,2661.682485,873.6331448,373.7115839,1508.52239,329.8839916
"WBGene00020704",123.6191779,283.4676418,14.3942302,7.793020241,643.7437966,102.0886127
"WBGene00020705",1698.010362,1045.703374,1593.330443,2319.188383,1256.24146,1592.869259
"WBGene00020706",906.0465146,952.515881,1860.231289,2073.166443,836.8802075,814.2871597
"WBGene00020707",0.993637753,1.468159215,4.772464499,13.96838375,0.908601427,186.1271056
"WBGene00020709",1535.458302,916.5636172,845.1256157,1297.233207,1035.024888,857.7977102
"WBGene00020710",513.9490495,512.1263705,1242.675458,1311.983717,347.4193446,294.7793982
"WBGene00020712",66.52463727,57.03233506,109.4475346,98.01582536,34.3962486,17.0255367
"WBGene00020714",75.52030899,111.6277386,119.5807418,306.9667849,95.48646161,67.65782952
"WBGene00020715",0.404256709,48.60453373,0.23030929,4.705338486,214.0787186,62.29075231
"WBGene00020717",2132.343603,1361.078774,1119.959026,1218.867975,1601.501193,1888.307799
"WBGene00020718",1737.525495,1642.960047,1335.668183,1716.069526,1719.236371,2368.854393
"WBGene00020720",230.2368103,12.28348055,404.9829672,41.75751955,8.306961351,12.10991086
"WBGene00020722",184.2840127,472.053733,586.0924987,427.0675919,223.1177914,378.5531281
"WBGene00020728",16.21936054,148.9669756,10.29988745,12.35230003,31.97295909,41.86882941
"WBGene00020732",3989.085879,3471.728669,10400.18339,914.5364611,4730.335813,1532.420784
"WBGene00020736",423.233186,518.3042948,2943.766844,1076.91311,342.055981,349.5603627
"WBGene00020737",6.517199523,11.29000251,575.554717,133.6576787,5.840958835,6.284248171
"WBGene00020738",1120.007467,394.816572,231.4974472,126.4426012,354.3005676,623.2083572
"WBGene00020741",160.1344741,9096.022257,1616.014402,1584.38596,3529.052998,876.1990032
"WBGene00020743",96.51505443,153.1455789,34.00873736,7.009321497,193.6959085,231.5286703
"WBGene00020748",6.400091266,24.26344696,69.91097269,163.4571071,14.01766693,4.550184272
"WBGene00020757",1083.568141,1216.696308,2094.84243,2970.552613,1235.529631,2442.63912
"WBGene00020760",133.8616278,324.6607847,256.6904009,130.3234198,679.8707649,204.8938403
"WBGene00020765",878.7388926,579.9299112,161.842396,389.0494741,692.1577121,699.8100054
"WBGene00020770",896.2801771,1264.773204,1101.752589,494.5316732,1612.925071,742.4231851
"WBGene00020779",2060.885335,2008.378113,2640.566773,3685.768705,2141.749853,2214.737931
"WBGene00020781",3017.225332,1691.769248,1080.712988,2056.689893,2173.068727,2491.619829
"WBGene00020784",2868.304456,3070.561304,16883.88156,4268.988818,1424.592526,1109.146234
"WBGene00020788",9230.354712,3334.088814,3206.248777,542.4253081,4284.146667,5533.686671
"WBGene00020796",2062.777991,1114.653924,1011.561793,1357.645573,1262.992782,1455.009778
"WBGene00020798",852.5982387,2217.855496,985.8822068,1084.685682,2786.325634,2381.659917
"WBGene00020801",143.0838364,252.7880553,618.3123959,935.6146079,194.4329532,282.6766215
"WBGene00020802",2.206407881,1.468159215,8.866807246,15.53892726,2.293036257,157.6008608
"WBGene00020806",724.8149958,230.0174734,3952.685356,441.546356,302.0337481,178.8325425
"WBGene00020808",24941.24998,40591.41739,57425.75703,2709.10454,33458.02851,43882.34652
"WBGene00020811",592.2347042,101.8941268,28.63498781,103.8064181,120.8404661,36.33686669
"WBGene00020812",1954.973367,3632.966784,2851.27657,1977.58021,5499.048486,4759.597207
"WBGene00020813",524.980814,433.4933943,131.3901445,81.5628708,494.3508597,419.633601
"WBGene00020827",606.4667892,761.7910769,796.8140985,1233.274457,791.412004,854.5864102
"WBGene00020831",2949.945388,5279.394455,2477.522811,4758.029804,4573.6386,3805.71137
"WBGene00020832",7.612861395,40.30026116,8911.453322,5297.243888,20.29104142,15.11945318
"WBGene00020833",78.11204968,136.4258698,37.73210434,15.24051783,67.88389576,36.25085688
"WBGene00020836",2162.617329,3248.677978,5536.430087,223.3778914,2209.26096,1717.055584
"WBGene00020837",2300.257139,1562.073671,990.515812,694.5540991,1370.086659,2195.490408
"WBGene00020838",3303.740215,1836.088283,2404.970163,1138.996538,1791.178983,1739.040753
"WBGene00020840",0,0.734079608,1.151546449,14.94682742,0,146.379184
"WBGene00020841",1.212770128,1.101119412,1.138740332,8.23434235,0,97.1444504
"WBGene00020843",299.2966914,333.732685,543.1425271,848.7402959,333.6177093,433.9143584
"WBGene00020846",951.9323958,3821.912798,99.377354,107.2411955,7564.231245,2398.1924
"WBGene00020847",1669.13453,2637.576019,929.941055,1395.337044,3154.44835,2191.758718
"WBGene00020854",2445.327976,2741.504836,6280.260088,7428.264888,2859.195524,2676.753217
"WBGene00020855",276.3900912,802.9965848,81.15750874,13.47837541,746.8453545,300.5693903
"WBGene00020862",1322.135822,3714.352618,2351.742101,2868.202217,2825.850463,1966.78339
"WBGene00020865",515.3883566,645.017712,775.5758247,1249.041009,316.1813159,763.0028594
"WBGene00020867",228.3403145,475.000667,234.273764,154.2348831,220.5663629,249.6862022
"WBGene00020869",2084.845909,4392.199198,1208.104658,8592.861948,3159.44562,3070.950192
"WBGene00020871",0.589381044,102.4129236,221.377247,44.06622159,1.990169115,3.826435254
"WBGene00020878",203.8394511,346.5490765,30.79721342,376.1757827,318.6462613,130.8372164
"WBGene00020881",37.33889377,238.8952501,65.86785441,122.3874869,138.2747452,61.45959116
"WBGene00020883",724.3207842,1180.212883,446.5528903,564.373592,899.6118382,889.68427
"WBGene00020884",905.8581001,733.98251,1175.155615,146.4387168,710.0671199,510.1640322
"WBGene00020886",990.6573893,2871.345149,6646.495406,974.8028453,1952.771327,1530.828201
"WBGene00020889",255.8750231,140.6327015,83.10263278,74.40119855,236.0994227,139.5218041
"WBGene00020894",7386.95922,14637.80076,9700.277272,14987.11352,13109.96257,15986.6387
"WBGene00020895",617.7368849,1006.149558,659.2043981,266.4358593,803.9541721,667.2702365
"WBGene00020896",291.7290825,363.6887834,647.4728361,921.8285392,330.9815595,564.7151032
"WBGene00020897",617.7141212,309.2998203,258.0328342,56.85355168,761.724329,362.0793208
"WBGene00020902",2482.035801,1127.576159,702.5659727,552.3573765,2160.182388,1685.836502
"WBGene00020908",490.925341,670.8958035,1051.72465,680.7176169,131.7429784,222.9657629
"WBGene00020909",1015.89875,4136.915933,1245.068596,1456.584864,3849.640372,1867.656383
"WBGene00020910",56.52408343,100.2989162,298.1336686,191.1425784,92.37201179,150.1842169
"WBGene00020912",180.6116943,231.843854,2217.730518,1552.640656,114.0471357,69.56391304
"WBGene00020917",403.4095231,533.1217566,260.029986,658.8526255,249.3397985,208.978305
"WBGene00020919",611.7256913,353.3251868,140.1288906,101.8511037,643.0039329,468.7256524
"WBGene00020920",273.424262,201.614243,73.45505404,27.05255027,319.5128545,234.4308005
"WBGene00020921",1297.249626,3311.52647,471.9885579,218.5061222,1840.890498,1898.290069
"WBGene00020924",61.79066502,42.67896281,227.019925,96.74998334,35.30449765,46.34727209
"WBGene00020929",278.094058,645.4747565,1477.936699,802.8962018,484.3142358,376.1662557
"WBGene00020930",4066.782428,2544.116763,3090.778999,3665.452157,4818.249463,2462.60406
"WBGene00020931",3028.484458,3256.782712,1980.488546,8147.073675,2947.286168,3483.384377
"WBGene00020932",2615.648953,2958.059974,1637.44537,1114.304522,3590.214189,2856.257241
"WBGene00020935",857.6495276,423.6344805,489.1963183,422.7705423,504.164757,767.109928
"WBGene00020936",1438.190956,1308.609766,609.175857,631.0932999,1343.690981,1329.760796
"WBGene00020937",603.8750486,672.0409906,435.4976428,1083.088551,590.7791218,725.3191732
"WBGene00020938",1445.800252,1472.7224,878.8518151,151.9497761,1327.289214,1265.802189
"WBGene00020941",3.604302342,46.82404202,635.3802931,132.5787166,31.41029018,58.72234648
"WBGene00020946",8.168234398,27.34622666,120.6556523,6981.475424,16.26763781,9.465810108
"WBGene00020947",447.3182734,304.831817,1007.721565,327.2063317,484.0858712,1579.382791
"WBGene00020948",56.33511933,134.5165536,215.6703376,270.9291497,87.26704049,194.6325396
"WBGene00020950",9322.70845,7110.783492,7053.744499,5873.545036,8284.963627,9667.598233
"WBGene00020952",669.946062,610.2618678,2038.000834,444.0874782,844.3682219,337.8162939
"WBGene00020954",266.1363969,1047.263336,212.1132493,411.602442,673.1229665,412.2094224
"WBGene00020957",590.8332449,720.1955729,564.9690786,920.115083,729.2772983,1524.528883
"WBGene00020962",109.0508522,874.5517095,816.2109015,1096.362666,322.1112245,474.3784944
"WBGene00020966",7.208604684,7.404321735,7.766485265,19.11504435,7.398359925,220.7873818
"WBGene00020967",335.2075225,195.0657564,105.0968687,94.74126374,268.4162,382.3078218
"WBGene00020972",170.3580001,315.8500801,222.8987651,92.04936387,447.0178071,233.8576687
"WBGene00020981",33.29632668,44.85649588,96.6646662,136.2647902,36.47254847,17.84242963
"WBGene00020982",0,14.87216913,414.2221558,26.95517781,5.667640202,0
"WBGene00020983",13.79382029,774.0339643,224.0505124,20.24426575,119.280246,4.098732899
"WBGene00020989",150.4701609,170.8746534,31.29625035,37.88456604,445.2454315,155.020967
"WBGene00020990",1.583018797,12.06819782,1.842474317,16.321053,8.739729375,194.066542
"WBGene00020994",1392.457291,1125.1728,1994.350743,1034.816283,1248.466083,1444.6688
"WBGene00021002",154.7052569,1979.605974,384.2441323,398.5653886,5577.438925,239.3535604
"WBGene00021004",4900.826271,3689.425591,2418.574029,3172.480094,4495.051738,4801.458977
"WBGene00021007",0,0.367039804,9.084310417,11.27333787,1.687301973,162.2156525
"WBGene00021008",85.02226155,172.5016388,13.44738081,3.185054219,283.5634332,70.38794008
"WBGene00021011",41.21142066,281.3960007,689.1592191,775.6536256,60.44211809,42.44909524
"WBGene00021014",305.3076101,376.4363535,544.4987706,766.9623081,393.4540931,526.3940783
"WBGene00021015",58.19020244,142.9002392,172.4500318,274.0450685,170.683996,393.2417312
"WBGene00021018",175.2129203,894.4724075,789.4191914,516.6181508,608.1350223,257.3533409
"WBGene00021019",64.45426155,67.50532235,197.0537035,778.3360874,44.77950982,66.11005345
"WBGene00021020",1039.183004,1128.304991,382.0290757,373.1367872,1397.81384,1274.198208
"WBGene00021021",1238.938475,970.2608433,781.0748242,1228.979135,1051.090236,1498.589667
"WBGene00021024",2547.544862,3564.206884,2107.648702,1639.720801,2885.077941,3996.273713
"WBGene00021026",2902.220058,1579.864474,2026.192436,1729.025014,1978.819311,3105.359973
"WBGene00021034",32.09864069,61.52504412,92.28939213,87.92354114,59.70648292,144.1794005
"WBGene00021035",77.60576885,143.8054859,274.8346144,398.2025629,127.8067627,279.4589885
"WBGene00021038",508.1306597,406.1806918,1123.864088,1560.096095,455.7120045,971.8876201
"WBGene00021039",381.4737969,398.3316904,410.8689614,606.7263574,467.0038672,225.2658245
"WBGene00021043",9810.309497,13478.48969,2949.844127,4736.237017,18119.76044,18640.06225
"WBGene00021046",91.78876172,491.2227623,132.3502016,142.1778464,343.0542369,479.9171907
"WBGene00021048",2018.392303,2131.142348,9580.398573,6454.282384,2317.495755,1857.359812
"WBGene00021056",68.96526166,98.55194858,249.4233542,351.7067487,111.3643968,238.4145866
"WBGene00021060",483.56562,949.2442739,1111.066405,742.6158148,648.5882613,571.7239014
"WBGene00021061",1424.314035,781.6447265,1042.03785,1425.81808,954.3859636,1230.525176
"WBGene00021066",83.23135473,129.2685817,21.61045407,10.04831702,191.8377545,47.34331875
"WBGene00021070",539.9876793,782.5729296,203.1698061,192.4696908,876.2119847,315.9540071
"WBGene00021072",9.785261232,107.0715039,2604.159074,196.7384262,82.16065972,14.02312849
"WBGene00021074",2105.091928,1358.527156,2236.504641,4000.203513,1770.203477,2425.462966
"WBGene00021078",1325.1203,966.5375113,2315.851312,3281.682664,1062.121945,2406.537279
"WBGene00021079",245.6553369,378.3633065,244.1130328,1720.220594,264.0041509,523.4630112
"WBGene00021080",153.5794268,331.8639618,184.4891414,118.3119234,283.2580995,124.1229191
"WBGene00021081",8.08513418,30.6937006,322.2372992,617.6541726,14.70988435,22.66491155
"WBGene00021082",178.6093347,177.3066803,165.3096407,264.8134835,325.7872861,475.1593163
"WBGene00021088",13200.12843,8340.047337,11182.00202,7990.652168,11710.41485,16869.16989
"WBGene00021089",76.26080633,725.590006,49.52890177,142.5249421,541.2913907,296.8071621
"WBGene00021093",1149.215975,2412.183746,834.7388969,1102.613303,2155.841946,2641.289514
"WBGene00021094",38.07939111,16.51679117,158.0808115,65.32975218,8.004094209,9.107502653
"WBGene00021095",3289.951884,14387.6909,701.8482277,95.38204979,17979.70912,23862.92184
"WBGene00021113",0,0.734079608,4.746852266,10.68438406,0,161.4772348
"WBGene00021114",0,11.30941246,2.994020766,112.4868015,5.061905917,48.7190752
"WBGene00021122",2.829796964,70.90573035,435.8167916,18.67529525,36.60139224,27.0359421
"WBGene00021123",120.3511161,376.7433902,557.4973349,369.8386304,402.2796008,491.0885283
"WBGene00021127",405.0265499,85.92083818,354.9550285,229.8579564,57.15294016,61.91817664
"WBGene00021128",3534.136096,8407.535264,1708.770839,310.8287274,7685.941599,6636.329752
"WBGene00021133",2513.591413,2482.884737,1865.41857,1856.208688,2165.190229,3680.785826
"WBGene00021134",20.15990351,40.15379989,29.85056484,195.5181244,19.07992522,11.56531557
"WBGene00021135",19.83874702,16.96676659,107.1832617,980.6483392,7.398359925,10.38298107
"WBGene00021136",123.8344705,122.4483558,623.8546331,998.1504456,61.95539669,70.93966948
"WBGene00021137",10.18951794,8.030759976,238.2794679,157.7575949,3.807371968,21.48971116
"WBGene00021146",195.8374171,201.9336445,265.2510663,92.87545681,127.2433891,326.8597806
"WBGene00021147",292.7416441,344.6768309,368.633321,96.69815107,243.7554701,465.944802
"WBGene00021148",1016.265159,1178.442983,727.2859034,603.1894885,1095.606773,1039.790012
"WBGene00021149",679.021544,1116.363845,657.2982948,753.2216255,987.2244588,1381.768445
"WBGene00021155",329.4911568,252.3398532,502.8642145,796.0314431,316.2247336,436.8739619
"WBGene00021156",363.4182772,115.786932,2631.410801,934.2577626,64.81074948,70.28052795
"WBGene00021157",174.264535,107.4032463,1565.386584,435.9599463,118.4150623,153.7098181
"WBGene00021158",161.4454285,408.1235082,175.9809055,361.5964229,461.6765216,338.7120625
"WBGene00021160",1124.810006,2610.125746,253.8368458,383.1144729,1911.015908,1277.373437
"WBGene00021161",574.0851148,997.2188467,3031.350814,702.3203781,699.2069681,822.9360768
"WBGene00021167",80.68486643,80.03760971,533.9545629,2135.523189,108.5955271,183.2178413
"WBGene00021170",2388.672525,3380.822827,1555.803036,1355.563076,2785.675073,2486.401367
"WBGene00021171",500.9862313,266.6720422,226.0080409,557.0941753,518.2216132,95.23123277
"WBGene00021178",233.8828002,122.9212637,46.94427512,49.8458032,132.1309192,174.9775709
"WBGene00021183",11.77253674,106.8897453,506.1143576,191.053071,40.62514822,17.84242963
"WBGene00021190",186.9816173,232.0256126,53.38012911,109.0535972,65.24457461,233.0475094
"WBGene00021191",617.3252236,827.5264752,1002.388643,1359.523964,758.0069639,1047.040569
"WBGene00021193",30.87078642,57.09586072,99.9150101,173.7472823,32.57798863,76.66505415
"WBGene00021195",127.9148854,185.5827246,196.721146,44.25782049,28.46845426,9.924395588
"WBGene00021200",93.77603721,125.2329171,282.843211,377.7400341,152.5970411,335.1935955
"WBGene00021201",96.82496656,93.70631389,221.1591414,360.5960342,94.05825665,137.7877402
"WBGene00021202",908.2682813,609.1236778,406.0824859,721.320824,686.7004656,698.3482391
"WBGene00021210",913.4520376,1397.740435,1038.378513,1684.008586,1230.12285,1998.871307
"WBGene00021211",321.5949868,229.2886895,439.3628811,796.9627735,273.2617219,301.8016636
"WBGene00021213",538.9973315,803.9106257,229.2705885,22.30167158,1397.983988,1169.221733
"WBGene00021235",133.9674916,524.0286971,221.0058696,221.8293701,382.7676124,210.7841105
"WBGene00021236",2844.557259,28187.98875,1949.053236,1443.33277,18175.14762,7486.887244
"WBGene00021246",162.930263,316.5806372,492.2057557,735.9849721,235.5378109,395.5707296
"WBGene00021247",421.7977187,694.7269116,175.0458582,137.2887741,299.5271468,132.557012
"WBGene00021248",6073.498464,4759.018471,3191.065387,3208.506795,4864.787101,10787.37114
"WBGene00021249",125.0889282,374.5923122,40.31673099,23.96329551,689.7753737,653.8559103
"WBGene00021252",469.106723,502.0892206,181.9553377,29.89680087,707.59407,1521.807109
"WBGene00021253",660.0401277,1133.514143,2341.342978,7842.294625,829.7871813,1306.034429
"WBGene00021260",170.3730842,233.0720247,579.7615034,410.5564359,164.5804165,201.0745392
"WBGene00021268",210.2735504,248.5512222,398.8420555,719.2524071,292.255164,218.1000758
"WBGene00021269",91.80384584,154.52728,157.9399442,296.4363246,139.9645138,241.3523874
"WBGene00021270",1132.430272,1682.007455,1843.228025,2351.472382,1586.111777,2521.610569
"WBGene00021276",3133.586538,1133.949956,1536.585117,1307.270513,1828.468717,2061.458162
"WBGene00021277",2742.312396,1868.511242,2186.169356,3204.998163,2417.046219,2522.515475
"WBGene00021279",42.61315489,463.3841939,25.62796011,1.421338792,394.5356608,102.7909594
"WBGene00021286",4099.607307,9374.319831,2750.889943,4174.47322,7378.253675,6479.689669
"WBGene00021287",7.949102024,23.1429176,44.94852903,60.42966877,17.60935963,255.8555036
"WBGene00021288",1.583018797,2.417521555,1.842474317,7.891965715,0.908601427,105.8793774
"WBGene00021292",5156.814837,6825.085359,2885.499397,3947.412787,8017.629347,6235.516029
"WBGene00021294",1055.908645,1827.371081,1223.688853,1121.527388,1676.658834,1837.272792
"WBGene00021296",596.2849508,1859.053012,1266.296673,1093.667543,1270.451473,2057.800943
"WBGene00021300",2.761780884,88.76892522,15.584195,0.245004171,36.21309908,55.74847471
"WBGene00021305",2381.916719,1977.836241,4485.756141,3934.702457,1830.733135,2598.647798
